w1,w2,w3,w4,w5,w6,fval
1.171021e+00,9.389623e-01,9.684730e-01,1.061015e+00,9.337284e-01,9.803686e-01,8.064791e-11
8.416131e-01,1.013552e+00,1.084792e+00,9.859650e-01,1.028645e+00,1.038380e+00,1.346315e-12
1.171981e+00,1.059506e+00,9.879171e-01,9.936063e-01,9.293711e-01,9.605296e-01,1.154335e-10
8.426048e-01,9.870673e-01,1.013363e+00,1.085823e+00,1.025276e+00,1.056034e+00,1.640634e-12
1.173168e+00,1.062632e+00,9.476364e-01,9.562466e-01,9.265231e-01,9.861024e-01,5.633080e-11
8.435490e-01,9.897549e-01,1.010088e+00,1.076953e+00,1.037415e+00,1.055029e+00,9.457441e-12
1.174698e+00,1.070175e+00,9.406660e-01,9.591796e-01,9.313315e-01,9.980779e-01,1.671528e-11
8.446501e-01,9.988076e-01,1.008258e+00,1.069493e+00,1.045157e+00,1.048413e+00,1.791389e-11
1.176478e+00,1.070835e+00,9.385771e-01,9.553442e-01,1.008779e+00,9.311550e-01,2.161495e-12
8.462083e-01,9.909447e-01,1.010755e+00,1.080270e+00,1.051414e+00,1.031733e+00,3.056517e-11
1.178541e+00,9.404927e-01,1.073989e+00,9.605377e-01,9.922034e-01,9.268874e-01,5.834196e-12
8.478021e-01,1.013199e+00,9.903356e-01,1.077093e+00,1.049409e+00,1.032272e+00,6.152071e-11
1.180874e+00,9.411934e-01,1.078432e+00,9.592362e-01,9.897386e-01,9.244125e-01,3.673788e-11
8.496737e-01,1.008349e+00,9.963932e-01,1.074709e+00,1.048310e+00,1.036755e+00,1.180020e-10
1.183634e+00,9.438338e-01,1.071237e+00,9.504700e-01,9.995953e-01,9.224230e-01,1.214401e-10
8.519422e-01,1.008835e+00,9.954043e-01,1.076343e+00,1.048426e+00,1.033495e+00,7.578153e-10
1.185702e+00,9.374585e-01,1.094363e+00,9.525269e-01,9.672501e-01,9.133909e-01,1.183752e-10
8.543276e-01,1.013024e+00,9.899258e-01,1.072487e+00,1.045997e+00,1.033170e+00,2.401855e-10
1.189922e+00,9.364483e-01,1.091716e+00,9.139409e-01,9.779373e-01,9.524729e-01,1.225095e-10
8.577028e-01,1.017593e+00,9.916353e-01,1.034125e+00,1.046604e+00,1.073694e+00,2.465363e-10
1.194133e+00,9.345261e-01,1.095222e+00,9.112205e-01,9.810900e-01,9.492250e-01,2.742378e-12
8.614787e-01,1.019424e+00,9.877482e-01,1.033709e+00,1.045817e+00,1.073883e+00,1.626197e-09
1.203174e+00,9.032099e-01,1.071245e+00,9.868398e-01,9.434119e-01,9.194334e-01,4.880698e-11
8.642830e-01,1.022478e+00,9.959771e-01,1.031066e+00,1.043977e+00,1.068911e+00,8.759104e-10
1.201254e+00,1.085612e+00,1.023790e+00,9.363712e-01,1.000356e+00,8.850056e-01,5.694949e-10
8.666323e-01,1.007918e+00,1.008106e+00,1.049004e+00,1.038146e+00,1.058093e+00,1.880331e-10
1.210618e+00,1.078147e+00,1.015381e+00,9.425933e-01,1.020720e+00,8.878140e-01,2.995913e-10
8.713907e-01,1.007152e+00,1.002944e+00,1.044513e+00,1.038048e+00,1.055875e+00,1.103040e-09
1.212005e+00,1.080620e+00,1.031278e+00,9.696447e-01,9.459785e-01,8.997360e-01,8.494515e-10
8.748489e-01,1.006457e+00,1.004519e+00,1.043207e+00,1.033973e+00,1.059021e+00,6.831435e-10
1.174777e+00,9.887282e-01,1.117452e+00,9.751939e-01,8.549132e-01,8.999142e-01,3.239510e-10
8.796808e-01,1.011516e+00,9.966849e-01,1.054668e+00,1.004438e+00,1.079885e+00,1.190577e-10
1.171695e+00,9.926791e-01,1.115597e+00,9.672586e-01,8.562784e-01,9.043312e-01,1.007478e-09

1.015499e+00,1.004681e+00,1.012592e+00,1.013073e+00,1.005781e+00,9.882715e-01


8.276263e-01,1.032456e+00,1.025731e+00,1.007533e+00,1.093205e+00,1.012758e+00,6.497619e-10
1.169763e+00,9.775546e-01,9.313471e-01,1.071584e+00,9.582921e-01,9.458681e-01,1.346125e-10
8.294518e-01,1.023323e+00,1.027455e+00,1.008556e+00,1.099352e+00,1.005058e+00,5.673017e-11
1.171972e+00,9.803949e-01,9.297625e-01,1.065244e+00,9.564564e-01,9.491437e-01,8.446210e-11
8.306469e-01,1.020993e+00,1.035421e+00,1.014741e+00,1.091375e+00,1.004036e+00,9.617865e-11
1.173863e+00,9.764962e-01,9.312189e-01,1.066620e+00,9.616322e-01,9.427181e-01,4.128659e-11
8.319989e-01,1.026957e+00,1.034500e+00,1.001422e+00,1.086994e+00,1.011329e+00,6.627111e-11
1.175287e+00,9.770368e-01,9.298171e-01,1.070975e+00,9.618735e-01,9.422454e-01,1.521638e-11
8.328862e-01,1.028652e+00,1.034965e+00,1.012061e+00,1.089492e+00,1.002641e+00,6.020484e-11
1.176671e+00,9.675122e-01,9.313483e-01,1.070488e+00,9.550652e-01,9.389230e-01,1.114517e-12
8.337715e-01,1.026586e+00,1.036766e+00,1.017540e+00,1.089658e+00,9.971964e-01,2.784202e-13
1.177973e+00,9.418781e-01,9.296556e-01,1.070763e+00,9.577611e-01,9.684538e-01,1.775187e-12
8.347779e-01,1.008594e+00,1.034508e+00,1.004231e+00,1.085626e+00,1.031357e+00,2.294603e-11
1.179257e+00,9.386926e-01,9.598311e-01,1.068751e+00,9.311728e-01,9.636278e-01,9.507287e-11
8.356989e-01,1.007766e+00,1.086700e+00,9.979380e-01,1.032428e+00,1.035197e+00,5.622059e-11
1.180255e+00,1.077559e+00,9.737799e-01,9.929463e-01,9.245818e-01,9.560272e-01,2.465223e-11
8.366658e-01,1.000078e+00,1.000218e+00,1.092476e+00,1.030083e+00,1.055413e+00,1.313923e-10
1.181471e+00,1.074806e+00,9.425996e-01,9.550028e-01,9.234688e-01,9.897537e-01,1.092748e-10
8.376191e-01,1.000164e+00,1.006222e+00,1.085234e+00,1.033532e+00,1.053128e+00,1.196060e-10
1.182923e+00,1.085852e+00,9.353032e-01,9.514965e-01,9.218360e-01,9.989842e-01,1.043736e-10
8.387968e-01,1.005212e+00,1.007256e+00,1.088381e+00,1.030982e+00,1.047872e+00,2.984201e-11
1.184670e+00,1.073203e+00,9.453388e-01,9.471936e-01,9.959348e-01,9.214657e-01,1.884790e-10
8.402185e-01,9.893000e-01,1.012052e+00,1.086029e+00,1.056312e+00,1.028572e+00,1.810380e-12
1.186861e+00,9.377451e-01,1.082424e+00,9.563564e-01,9.899071e-01,9.186188e-01,6.781668e-11
8.418003e-01,1.012881e+00,9.875337e-01,1.081991e+00,1.055964e+00,1.031787e+00,7.647761e-13
1.189154e+00,9.340805e-01,1.088876e+00,9.540893e-01,9.862397e-01,9.160379e-01,6.580263e-11
8.437123e-01,1.009252e+00,9.880727e-01,1.083745e+00,1.056956e+00,1.030134e+00,2.522618e-11
1.191452e+00,9.373167e-01,1.094062e+00,9.455063e-01,9.823132e-01,9.125124e-01,1.005998e-11
8.456898e-01,1.012240e+00,9.900498e-01,1.082777e+00,1.051652e+00,1.029110e+00,6.094423e-11
1.194857e+00,9.325018e-01,1.094703e+00,9.487230e-01,9.815350e-01,9.130509e-01,3.722345e-11
8.477865e-01,1.007027e+00,1.001148e+00,1.067322e+00,1.045475e+00,1.044825e+00,9.747483e-11
1.198884e+00,9.167080e-01,1.109985e+00,9.148447e-01,9.749563e-01,9.596838e-01,6.402789e-12
8.511599e-01,1.007784e+00,9.979753e-01,1.033953e+00,1.046992e+00,1.076186e+00,7.446291e-10
1.204507e+00,9.282865e-01,1.088082e+00,9.099974e-01,9.874156e-01,9.547513e-01,4.909915e-11
8.547928e-01,1.013166e+00,9.909789e-01,1.030612e+00,1.047220e+00,1.071290e+00,8.254036e-10
1.210826e+00,8.993527e-01,1.074475e+00,9.908102e-01,9.438415e-01,9.069851e-01,6.142124e-11
8.588977e-01,1.021780e+00,9.877325e-01,1.032269e+00,1.048487e+00,1.071466e+00,9.025609e-10
1.212077e+00,1.072260e+00,1.026171e+00,9.416683e-01,1.006354e+00,8.891596e-01,7.419750e-10
8.620375e-01,1.023661e+00,9.924318e-01,1.031019e+00,1.047346e+00,1.068409e+00,2.296073e-10
1.218161e+00,1.071110e+00,1.024278e+00,9.294492e-01,1.012217e+00,8.901548e-01,6.110879e-10
8.633580e-01,1.006638e+00,1.007793e+00,1.051611e+00,1.037247e+00,1.056407e+00,2.811229e-10
1.220479e+00,1.081745e+00,1.025777e+00,9.718716e-01,9.503294e-01,8.828120e-01,3.620452e-10
8.670874e-01,1.010169e+00,1.006444e+00,1.046005e+00,1.034846e+00,1.060438e+00,1.915975e-10
1.185290e+00,9.807321e-01,1.114598e+00,9.655941e-01,8.520759e-01,8.967049e-01,2.317174e-09
8.797177e-01,1.010232e+00,9.882582e-01,1.042766e+00,1.011810e+00,1.088107e+00,1.115380e-12
1.181055e+00,9.864623e-01,1.116310e+00,9.660874e-01,8.545951e-01,8.991477e-01,1.484933e-09

1.016824e+00,1.001178e+00,1.012173e+00,1.015789e+00,1.005932e+00,9.862945e-01


8.215265e-01,1.040658e+00,1.026967e+00,1.001390e+00,1.094123e+00,1.008949e+00,6.629657e-10
1.179040e+00,9.676539e-01,9.297912e-01,1.071558e+00,9.594364e-01,9.411511e-01,2.222848e-11
8.229771e-01,1.038015e+00,1.024301e+00,1.006360e+00,1.094767e+00,1.009270e+00,5.720806e-10
1.180930e+00,9.634902e-01,9.267167e-01,1.076842e+00,9.613617e-01,9.433956e-01,6.217284e-11
8.240528e-01,1.025497e+00,1.032478e+00,1.015329e+00,1.091977e+00,1.015177e+00,6.696739e-10
1.182930e+00,9.747487e-01,9.225320e-01,1.072716e+00,9.577531e-01,9.395629e-01,7.064668e-11
8.252473e-01,1.025408e+00,1.027723e+00,1.017009e+00,1.094523e+00,1.011702e+00,5.982146e-10
1.184333e+00,9.807056e-01,9.213801e-01,1.079459e+00,9.501467e-01,9.363614e-01,4.752529e-11
8.264903e-01,1.034395e+00,1.031740e+00,1.000984e+00,1.084854e+00,1.019644e+00,2.101500e-10
1.185694e+00,9.808437e-01,9.190854e-01,1.083764e+00,9.642695e-01,9.379882e-01,4.224442e-11
8.274497e-01,1.035863e+00,1.033871e+00,9.995179e-01,1.085062e+00,1.013879e+00,9.062442e-11
1.186982e+00,9.427824e-01,9.147295e-01,1.083405e+00,9.486216e-01,9.872129e-01,2.070649e-10
8.283708e-01,1.009235e+00,1.037814e+00,1.002142e+00,1.089123e+00,1.027392e+00,9.670679e-11
1.188308e+00,9.345162e-01,9.603742e-01,1.085330e+00,9.199255e-01,9.811935e-01,1.570117e-10
8.293012e-01,1.008000e+00,1.089689e+00,1.002330e+00,1.034954e+00,1.029056e+00,1.075973e-10
1.189340e+00,1.085953e+00,9.833933e-01,9.872469e-01,9.154698e-01,9.495638e-01,3.655831e-11
8.302243e-01,1.014496e+00,1.006668e+00,1.093546e+00,1.031244e+00,1.052765e+00,5.634322e-10
1.190492e+00,1.092205e+00,9.371629e-01,9.456818e-01,9.138742e-01,9.838493e-01,4.799378e-12
8.312117e-01,1.002970e+00,1.008932e+00,1.093545e+00,1.028830e+00,1.057736e+00,1.013870e-10
1.191902e+00,1.099267e+00,9.387378e-01,9.418013e-01,9.103066e-01,9.737956e-01,1.169148e-13
8.322816e-01,1.006012e+00,1.006836e+00,1.086743e+00,1.036779e+00,1.054613e+00,4.163415e-11
1.193982e+00,1.095901e+00,9.312921e-01,9.549132e-01,9.822011e-01,9.112541e-01,5.565998e-12
8.336453e-01,1.014901e+00,9.993005e-01,1.086012e+00,1.049140e+00,1.039961e+00,3.681630e-13
1.196040e+00,9.217660e-01,1.101746e+00,9.552041e-01,9.797945e-01,9.129168e-01,3.035623e-11
8.352379e-01,1.007835e+00,1.003050e+00,1.093430e+00,1.051173e+00,1.024215e+00,4.124721e-11
1.198546e+00,9.216657e-01,1.101485e+00,9.600454e-01,9.788359e-01,9.125110e-01,7.113097e-12
8.370350e-01,1.007730e+00,9.992680e-01,1.085641e+00,1.053808e+00,1.033767e+00,9.913098e-11
1.201635e+00,9.180369e-01,1.099269e+00,9.653585e-01,9.803414e-01,9.113793e-01,3.004342e-11
8.391186e-01,1.012603e+00,9.972092e-01,1.091993e+00,1.050344e+00,1.024633e+00,3.099206e-11
1.205195e+00,9.220217e-01,1.088208e+00,9.653444e-01,9.869289e-01,9.100329e-01,8.958703e-11
8.419877e-01,1.014934e+00,9.810810e-01,1.075772e+00,1.059419e+00,1.036339e+00,9.043196e-15
1.208325e+00,9.211075e-01,1.099963e+00,9.042423e-01,9.727594e-01,9.637983e-01,1.236561e-10
8.451643e-01,1.012112e+00,9.902334e-01,1.032489e+00,1.053344e+00,1.079832e+00,4.370745e-11
1.212908e+00,9.244839e-01,1.094489e+00,9.031123e-01,9.793277e-01,9.537483e-01,3.508576e-10
8.483443e-01,1.005594e+00,9.973430e-01,1.035865e+00,1.051425e+00,1.076240e+00,9.064770e-11
1.219239e+00,8.782665e-01,1.092621e+00,9.980147e-01,9.457548e-01,9.013619e-01,6.570034e-11
8.523639e-01,1.012360e+00,9.881731e-01,1.033699e+00,1.046776e+00,1.073782e+00,6.417969e-10
1.223144e+00,1.090703e+00,1.011662e+00,9.380599e-01,1.006056e+00,8.886672e-01,1.019105e-09
8.572586e-01,1.011748e+00,9.842536e-01,1.034274e+00,1.045761e+00,1.072488e+00,2.009773e-09
1.227105e+00,1.095205e+00,1.015513e+00,9.365267e-01,1.001811e+00,8.803171e-01,4.812972e-10
8.568887e-01,1.014915e+00,1.003268e+00,1.056679e+00,1.039564e+00,1.055784e+00,4.301181e-10
1.227692e+00,1.100201e+00,1.027891e+00,9.660347e-01,9.531592e-01,8.805839e-01,4.709161e-10
8.578305e-01,1.005046e+00,1.012840e+00,1.057584e+00,1.039819e+00,1.055904e+00,8.770849e-11
1.192754e+00,9.799458e-01,1.112212e+00,9.729174e-01,8.323348e-01,8.876806e-01,1.057448e-09
8.703917e-01,1.009587e+00,9.932291e-01,1.059349e+00,1.004284e+00,1.086060e+00,5.219688e-11
1.185067e+00,9.767637e-01,1.119733e+00,9.575353e-01,8.437065e-01,8.947154e-01,3.007321e-10

1.017956e+00,1.003003e+00,1.011440e+00,1.018843e+00,1.003375e+00,9.857006e-01


8.183458e-01,1.029652e+00,1.040555e+00,1.006381e+00,1.080850e+00,1.023372e+00,4.022624e-10
1.182508e+00,9.732351e-01,9.217352e-01,1.078184e+00,9.586856e-01,9.400773e-01,8.011974e-11
8.203922e-01,1.028968e+00,1.034449e+00,9.995442e-01,1.091849e+00,1.018979e+00,5.028164e-10
1.184970e+00,9.737066e-01,9.224332e-01,1.076897e+00,9.667204e-01,9.325629e-01,3.238336e-11
8.217826e-01,1.035531e+00,1.034423e+00,9.974059e-01,1.089642e+00,1.017746e+00,4.230945e-10
1.186327e+00,9.823499e-01,9.191586e-01,1.085164e+00,9.484840e-01,9.341340e-01,1.491672e-10
8.227168e-01,1.027748e+00,1.024817e+00,1.011326e+00,1.096333e+00,1.017629e+00,7.815085e-10
1.187750e+00,9.875715e-01,9.223906e-01,1.091503e+00,9.405789e-01,9.362930e-01,6.751571e-11
8.237946e-01,1.028310e+00,1.024182e+00,1.012212e+00,1.098478e+00,1.013068e+00,5.042046e-10
1.189319e+00,9.831381e-01,9.150113e-01,1.087853e+00,9.527937e-01,9.366125e-01,1.220852e-11
8.248307e-01,1.030920e+00,1.023460e+00,1.004201e+00,1.096675e+00,1.022038e+00,4.835482e-10
1.190598e+00,9.415543e-01,9.130949e-01,1.091058e+00,9.407153e-01,9.894447e-01,5.775143e-12
8.257605e-01,1.018038e+00,1.027720e+00,1.007924e+00,1.093295e+00,1.029683e+00,2.635588e-10
1.191946e+00,9.377142e-01,9.457134e-01,1.094088e+00,9.120526e-01,9.870160e-01,2.788167e-12
8.267404e-01,1.022553e+00,1.086310e+00,9.971106e-01,1.029896e+00,1.034117e+00,2.258598e-10
1.192969e+00,1.097536e+00,9.846672e-01,9.789244e-01,9.110035e-01,9.491814e-01,7.875823e-12
8.276473e-01,1.003979e+00,1.015579e+00,1.081107e+00,1.037713e+00,1.051590e+00,1.683187e-10
1.194186e+00,1.098014e+00,9.320917e-01,9.519299e-01,9.090763e-01,9.763743e-01,1.173548e-10
8.286292e-01,9.979341e-01,1.013974e+00,1.085300e+00,1.036325e+00,1.056786e+00,7.969201e-11
1.195693e+00,1.103198e+00,9.244649e-01,9.509885e-01,9.173274e-01,9.812351e-01,1.167276e-10
8.298296e-01,1.007895e+00,1.005750e+00,1.093267e+00,1.032223e+00,1.056271e+00,9.894263e-11
1.197649e+00,1.106170e+00,9.232074e-01,9.606805e-01,9.678402e-01,9.093092e-01,2.053045e-11
8.311865e-01,1.004211e+00,1.012116e+00,1.091884e+00,1.055548e+00,1.029613e+00,2.517128e-11
1.199878e+00,9.163959e-01,1.106761e+00,9.674224e-01,9.724649e-01,9.099439e-01,1.150672e-12
8.327159e-01,1.002651e+00,1.008928e+00,1.087252e+00,1.054064e+00,1.038111e+00,2.248512e-11
1.202316e+00,9.088372e-01,1.105758e+00,9.642122e-01,9.778675e-01,9.100896e-01,8.254694e-11
8.344547e-01,1.004064e+00,1.009077e+00,1.086336e+00,1.050101e+00,1.036653e+00,1.177422e-10
1.204627e+00,9.297882e-01,1.092171e+00,9.514536e-01,9.777159e-01,9.091305e-01,1.014937e-10
8.365719e-01,1.007195e+00,1.002343e+00,1.084532e+00,1.052315e+00,1.035493e+00,3.490247e-11
1.208198e+00,9.239770e-01,1.095403e+00,9.593170e-01,9.838601e-01,9.071503e-01,3.321208e-10
8.390520e-01,1.010507e+00,9.956340e-01,1.089005e+00,1.053551e+00,1.027880e+00,4.465704e-11
1.211881e+00,9.255882e-01,1.096792e+00,9.026564e-01,9.821513e-01,9.612792e-01,2.623786e-10
8.427809e-01,1.012751e+00,9.888205e-01,1.035368e+00,1.054820e+00,1.077821e+00,6.362323e-12
1.217612e+00,9.233749e-01,1.092596e+00,9.069428e-01,9.828766e-01,9.623625e-01,9.395804e-10
8.465560e-01,1.008612e+00,9.906817e-01,1.032685e+00,1.053863e+00,1.080274e+00,1.283237e-10
1.222787e+00,8.740669e-01,1.093767e+00,1.001942e+00,9.446613e-01,8.994430e-01,2.473638e-11
8.495302e-01,1.013309e+00,9.921192e-01,1.034441e+00,1.047285e+00,1.074047e+00,8.639655e-10
1.227061e+00,1.093690e+00,1.009561e+00,9.271427e-01,1.008251e+00,8.943000e-01,1.657714e-09
8.533742e-01,1.009978e+00,9.961224e-01,1.036583e+00,1.044907e+00,1.071224e+00,2.237438e-09
1.230280e+00,1.096727e+00,1.016896e+00,9.268923e-01,1.004195e+00,8.873307e-01,1.605155e-09
8.559994e-01,1.002506e+00,1.002123e+00,1.052095e+00,1.040382e+00,1.058576e+00,1.291138e-09
1.219128e+00,1.096108e+00,1.054856e+00,9.557180e-01,9.529695e-01,8.754126e-01,1.065184e-09
8.591375e-01,1.006749e+00,1.001098e+00,1.039167e+00,1.044270e+00,1.070625e+00,1.936477e-10
1.199254e+00,9.694294e-01,1.118418e+00,9.637062e-01,8.475943e-01,8.867434e-01,4.292386e-10
8.591472e-01,1.009539e+00,9.994886e-01,1.066729e+00,1.004279e+00,1.080807e+00,2.698976e-10
1.185524e+00,9.828671e-01,1.127637e+00,9.693599e-01,8.553645e-01,8.948448e-01,1.419459e-10

1.018118e+00,1.003231e+00,1.012269e+00,1.019041e+00,1.003346e+00,9.867973e-01


8.180446e-01,1.031373e+00,1.030639e+00,1.007106e+00,1.092838e+00,1.018593e+00,7.643056e-10
1.183266e+00,9.782032e-01,9.220360e-01,1.082206e+00,9.550564e-01,9.331259e-01,4.987369e-11
8.198409e-01,1.025646e+00,1.032342e+00,1.004490e+00,1.096766e+00,1.014703e+00,1.034091e-09
1.185270e+00,9.783824e-01,9.222930e-01,1.085936e+00,9.507499e-01,9.310912e-01,1.650270e-10
8.212938e-01,1.038863e+00,1.030075e+00,1.004371e+00,1.094824e+00,1.005270e+00,5.052847e-10
1.187027e+00,9.788206e-01,9.252237e-01,1.085180e+00,9.492584e-01,9.332400e-01,9.286357e-11
8.221849e-01,1.031930e+00,1.025783e+00,1.015898e+00,1.093308e+00,1.011276e+00,6.428427e-10
1.188708e+00,9.847087e-01,9.163527e-01,1.079171e+00,9.486115e-01,9.433161e-01,6.550914e-11
8.233248e-01,1.031778e+00,1.020106e+00,1.009817e+00,1.099717e+00,1.019085e+00,4.372458e-10
1.190003e+00,9.844786e-01,9.136974e-01,1.087198e+00,9.474006e-01,9.414105e-01,2.287365e-11
8.243338e-01,1.030852e+00,1.024146e+00,1.004847e+00,1.096206e+00,1.022001e+00,2.344048e-10
1.191278e+00,9.389165e-01,9.122480e-01,1.094306e+00,9.439205e-01,9.879585e-01,1.274851e-12
8.252228e-01,1.012035e+00,1.031429e+00,1.016108e+00,1.093471e+00,1.027091e+00,2.546891e-10
1.192681e+00,9.300655e-01,9.594267e-01,1.097084e+00,9.109594e-01,9.885847e-01,9.177188e-12
8.262267e-01,1.021401e+00,1.086401e+00,9.995257e-01,1.030456e+00,1.033442e+00,2.334040e-10
1.193723e+00,1.093849e+00,9.808376e-01,9.837900e-01,9.129897e-01,9.514800e-01,4.654167e-11
8.271545e-01,1.005419e+00,1.012343e+00,1.086197e+00,1.036172e+00,1.052153e+00,1.845522e-10
1.194903e+00,1.097400e+00,9.305113e-01,9.481413e-01,9.167198e-01,9.827756e-01,2.064894e-11
8.281456e-01,9.905787e-01,1.021158e+00,1.088111e+00,1.034318e+00,1.060469e+00,1.200198e-10
1.196525e+00,1.102693e+00,9.257345e-01,9.600614e-01,9.096747e-01,9.706449e-01,1.486938e-11
8.293263e-01,1.004435e+00,1.006115e+00,1.091627e+00,1.033584e+00,1.056469e+00,2.102197e-10
1.198453e+00,1.099544e+00,9.215470e-01,9.609623e-01,9.801265e-01,9.126332e-01,2.184219e-11
8.306723e-01,1.007327e+00,1.004706e+00,1.085955e+00,1.053739e+00,1.040894e+00,1.124922e-10
1.200449e+00,9.187762e-01,1.108307e+00,9.617148e-01,9.745081e-01,9.121257e-01,2.338293e-11
8.322214e-01,1.003421e+00,1.009549e+00,1.089330e+00,1.053556e+00,1.036215e+00,3.494509e-11
1.202824e+00,9.218146e-01,1.100498e+00,9.582504e-01,9.809095e-01,9.098730e-01,3.059244e-11
8.339247e-01,1.000813e+00,1.012816e+00,1.085704e+00,1.049542e+00,1.039235e+00,1.846417e-12
1.205873e+00,9.178435e-01,1.098775e+00,9.657181e-01,9.773300e-01,9.077655e-01,2.734603e-10
8.361200e-01,1.005626e+00,1.002771e+00,1.086998e+00,1.053141e+00,1.034293e+00,1.382109e-10
1.209628e+00,9.188484e-01,1.091186e+00,9.687820e-01,9.836010e-01,9.095658e-01,2.141219e-10
8.385296e-01,1.010227e+00,9.987608e-01,1.086649e+00,1.051052e+00,1.031376e+00,1.538401e-10
1.212780e+00,9.242557e-01,1.096248e+00,9.031003e-01,9.819127e-01,9.652001e-01,1.932430e-10
8.423596e-01,1.011261e+00,9.916058e-01,1.031604e+00,1.053742e+00,1.082450e+00,5.253839e-13
1.217549e+00,9.234344e-01,1.094075e+00,9.009286e-01,9.851037e-01,9.593222e-01,1.560945e-10
8.452513e-01,1.008633e+00,9.970481e-01,1.048438e+00,1.048969e+00,1.065540e+00,9.530161e-11
1.223497e+00,8.771370e-01,1.090418e+00,9.969806e-01,9.438531e-01,9.018675e-01,4.366779e-11
8.488643e-01,1.008197e+00,9.989165e-01,1.035313e+00,1.046267e+00,1.076081e+00,5.347747e-10
1.227134e+00,1.093625e+00,1.009540e+00,9.297454e-01,1.007044e+00,8.913242e-01,4.546264e-10
8.538152e-01,1.013666e+00,9.891807e-01,1.032247e+00,1.046705e+00,1.072334e+00,1.975563e-10
1.231022e+00,1.099789e+00,1.012203e+00,9.232916e-01,1.004666e+00,8.837686e-01,1.339889e-10
8.546568e-01,1.003866e+00,1.005709e+00,1.049749e+00,1.041114e+00,1.058080e+00,1.113625e-09
1.219137e+00,1.095782e+00,1.055005e+00,9.556796e-01,9.530722e-01,8.753727e-01,3.818466e-10
8.581959e-01,1.011432e+00,1.003502e+00,1.037150e+00,1.041880e+00,1.074222e+00,1.361513e-09
1.199508e+00,9.691360e-01,1.117451e+00,9.658711e-01,8.509095e-01,8.861328e-01,5.293573e-10
8.616356e-01,1.008178e+00,9.941541e-01,1.076974e+00,1.000427e+00,1.070669e+00,2.631630e-10
1.176260e+00,9.982246e-01,1.128747e+00,9.563034e-01,8.548017e-01,8.840654e-01,1.028738e-09

1.018018e+00,1.003102e+00,1.012209e+00,1.020100e+00,1.003586e+00,9.861866e-01


8.252280e-01,1.027290e+00,1.025473e+00,1.012573e+00,1.096413e+00,1.013176e+00,2.908704e-10
1.173154e+00,9.832223e-01,9.289395e-01,1.062396e+00,9.559548e-01,9.502840e-01,1.434593e-11
8.270814e-01,1.035239e+00,1.028023e+00,9.953928e-01,1.086757e+00,1.023840e+00,3.330098e-10
1.175333e+00,9.720288e-01,9.315233e-01,1.069133e+00,9.585512e-01,9.422068e-01,2.937311e-11
8.284989e-01,1.028726e+00,1.038143e+00,1.001157e+00,1.086589e+00,1.010645e+00,2.576285e-10
1.177018e+00,9.699682e-01,9.299042e-01,1.073082e+00,9.546873e-01,9.382882e-01,1.552579e-13
8.295986e-01,1.024086e+00,1.030271e+00,1.007229e+00,1.095519e+00,1.007279e+00,5.011442e-11
1.178530e+00,9.690118e-01,9.280690e-01,1.073744e+00,9.581468e-01,9.430270e-01,4.094264e-11
8.306087e-01,1.024929e+00,1.021942e+00,1.008855e+00,1.101937e+00,1.008234e+00,2.835993e-10
1.179890e+00,9.778738e-01,9.253820e-01,1.075286e+00,9.622980e-01,9.387628e-01,1.243433e-11
8.315324e-01,1.024424e+00,1.033813e+00,1.008495e+00,1.090512e+00,1.006953e+00,9.050502e-11
1.181196e+00,9.406842e-01,9.244879e-01,1.074289e+00,9.573624e-01,9.788719e-01,1.758598e-11
8.324279e-01,1.000989e+00,1.034678e+00,1.013492e+00,1.093200e+00,1.021351e+00,1.052067e-10
1.182463e+00,9.357367e-01,9.569417e-01,1.083150e+00,9.194140e-01,9.781176e-01,6.125768e-11
8.333837e-01,1.000685e+00,1.085972e+00,1.013707e+00,1.039300e+00,1.027767e+00,4.023440e-12
1.183542e+00,1.081698e+00,9.779534e-01,9.972424e-01,9.202613e-01,9.527334e-01,7.689013e-11
8.343091e-01,1.007956e+00,1.005374e+00,1.084005e+00,1.038524e+00,1.049843e+00,1.538506e-11
1.184794e+00,1.075679e+00,9.350577e-01,9.636882e-01,9.226179e-01,9.954708e-01,2.934421e-11
8.353607e-01,1.006705e+00,1.004792e+00,1.094066e+00,1.025257e+00,1.050574e+00,1.965858e-11
1.186153e+00,1.086690e+00,9.307212e-01,9.492239e-01,9.224181e-01,9.948075e-01,7.405819e-11
8.365039e-01,1.001261e+00,1.004003e+00,1.087013e+00,1.033440e+00,1.054159e+00,1.405416e-10
1.187792e+00,1.089439e+00,9.360249e-01,9.409646e-01,9.907752e-01,9.219971e-01,9.070433e-11
8.379377e-01,1.004223e+00,1.008114e+00,1.096210e+00,1.048524e+00,1.023307e+00,6.095107e-11
1.189993e+00,9.341657e-01,1.090713e+00,9.525609e-01,9.850445e-01,9.150093e-01,8.981921e-11
8.394309e-01,1.011706e+00,9.972510e-01,1.088356e+00,1.050687e+00,1.028503e+00,5.227227e-11
1.192004e+00,9.383568e-01,1.094199e+00,9.449653e-01,9.812350e-01,9.116847e-01,1.328974e-12
